PlotName,NAME,PLOT,BLOCK,RANGE,ROW,PEDIGREE,MAT_DAY,DH,HT,LODG,YLD,ID,Blue,Green,Red,RedEdge,NIR,NGRDI,BGI,GLI,NDVI,NDRE,CIG,CIRE,Canopy,TRAIT,AUC
1049,NDHWS17-0256-A06,1049,1,5,26,NDSW14098/NDSW0612,210,179,35,1,113.6,170,0.04385781,0.04958265,0.03420416,0.08050414,0.3135806,0.2346914,0.7489446,0.2104542,0.7330843,0.5275074,6.888066,3.313732,0.6492229,Height_50,20.34602864
1050,NDHWS17-0013-A17,1050,1,5,27,NDSW1379/NDSW0601,207,176,29,2,107.78,171,0.04640328,0.04784023,0.03509145,0.07503303,0.2707497,0.2096192,0.8104177,0.1763696,0.7058465,0.5069582,6.787608,3.288016,0.5976032,Height_50,17.4097797
1051,NDHWS17-0323-A04,1051,1,5,28,NDSW15128/NDSW1370//NDSW14098,209,178,28,1,107.39,172,0.04495761,0.05042135,0.03483659,0.0810729,0.3041922,0.2343027,0.7620292,0.2056581,0.7190789,0.5102252,6.476165,3.113652,0.6446751,Height_50,15.90392481
1052,NDHWS17-0256-H67,1052,1,5,29,NDSW14098/NDSW0612,204,175,27,1,98.66,173,0.04976449,0.05152369,0.03698662,0.08104243,0.2755445,0.2171434,0.8285881,0.1698345,0.7068483,0.4955596,5.959284,2.903042,0.6165061,Height_50,15.89592262
1053,CHECK_01,1053,1,5,30,00S0313-15/SYSOREN,204,174,26,2,98.8,174,0.04751112,0.04753102,0.03479017,0.07408354,0.2386534,0.2003722,0.8725602,0.1445862,0.6941812,0.4837435,5.476315,2.684942,0.6056338,Height_50,14.15534137
1054,NDHWS17-0013-A21,1054,1,5,31,NDSW1379/NDSW0601,205,176,29,2,98.76,175,0.04876531,0.05001677,0.03648407,0.07781037,0.259624,0.2004069,0.8472707,0.154973,0.6990065,0.492107,5.743009,2.84147,0.6013096,Height_50,15.82677817
1055,NDHWS17-0187-C25,1055,1,5,32,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,208,178,28,1,94.57,176,0.04394765,0.04668226,0.03355438,0.07388221,0.2632482,0.2088618,0.8046974,0.1780164,0.7011995,0.4974635,6.125869,2.988865,0.6030393,Height_50,13.84879751
1044,NDHWS17-0256-A06,1044,1,4,22,NDSW14098/NDSW0612,212,176,31,2,109.85,177,0.04231161,0.04622593,0.03252298,0.07318471,0.2625913,0.2143477,0.8162604,0.1708877,0.7204491,0.5095011,5.790707,2.908514,0.6305906,Height_50,19.1559062
1043,NDHWS17-0066-C35,1043,1,4,23,NDSW1379/NDSW1370,211,176,28,1,103.13,178,0.04582494,0.04918161,0.03551473,0.07600935,0.2590177,0.1939451,0.8446845,0.1521478,0.6960877,0.4888229,5.160182,2.681045,0.6062409,Height_50,16.36420103
1042,NDHWS17-0256-C48,1042,1,4,24,NDSW14098/NDSW0612,208,174,29,1,117.84,179,0.04517174,0.04621634,0.03405818,0.07094453,0.2335313,0.186332,0.8742647,0.135775,0.7007659,0.4961063,5.179296,2.6974,0.6125525,Height_50,15.12053169
1041,NDHWS17-0256-A16,1041,1,4,25,NDSW14098/NDSW0612,208,176,28,1,94.08,180,0.04626056,0.04825075,0.03497851,0.07445927,0.244415,0.2000152,0.8594054,0.149108,0.70215,0.4919093,5.137767,2.630734,0.5964912,Height_50,12.22239599
1040,NDHWS17-0323-C12,1040,1,4,26,NDSW15128/NDSW1370//NDSW14098,212,176,28,1,94.1,181,0.04341954,0.04744323,0.03364233,0.07502465,0.2667325,0.2100497,0.8217309,0.1678301,0.7144564,0.5053428,5.623207,2.801217,0.6212967,Height_50,13.05575922
1039,NDHWS17-0066-C42,1039,1,4,27,NDSW1379/NDSW1370,208,176,28,1,95.46,182,0.0441598,0.04795069,0.03437257,0.07449002,0.2642744,0.2011203,0.8290976,0.1597232,0.7106978,0.5050319,5.568685,2.878687,0.625278,Height_50,15.00385578
1038,NDHWS17-0057-C20,1038,1,4,28,NDSW1370/NDSW0914,210,176,27,2,100.68,183,0.04306264,0.04554108,0.03405404,0.06933011,0.2461635,0.1758614,0.8405361,0.1424355,0.7022418,0.5086471,5.560533,2.969174,0.625278,Height_50,14.33410025
1037,NDHWS17-0066-C36,1037,1,4,29,NDSW1379/NDSW1370,207,176,29,2,106.38,184,0.04539545,0.04969725,0.03582726,0.07648336,0.2676825,0.1967445,0.8154227,0.1626806,0.7070613,0.5043809,5.410468,2.853749,0.6371386,Height_50,15.39099148
1036,NDHWS17-0066-A24,1036,1,4,30,NDSW1379/NDSW1370,205,173,28,1,83.37,185,0.0460037,0.04853682,0.03553412,0.07365124,0.2321091,0.1833,0.8676542,0.1366635,0.6882255,0.4798961,4.506485,2.400195,0.6152258,Height_50,16.43520808
1035,NDHWS17-0362-C28,1035,1,4,31,NDSW1379/B104'S'//NDSW14098,210,176,26,1,94.62,186,0.04491348,0.04716493,0.03421456,0.07276827,0.2401198,0.2022114,0.8501601,0.1529373,0.7048359,0.4949506,5.182322,2.641035,0.6110699,Height_50,13.78141794
1034,NDHWS17-0187-C32,1034,1,4,32,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,208,174,28,1,90.72,187,0.04138299,0.04452761,0.03160588,0.06988148,0.2369997,0.2052487,0.8437365,0.155568,0.7105813,0.4986564,5.168356,2.61437,0.6281196,Height_50,16.54918696
1023,NDHWS17-0066-H57,1023,1,3,22,NDSW1379/NDSW1370,207,174,26,1,94.64,188,0.04478915,0.04568666,0.03411061,0.06948001,0.2224905,0.1795958,0.8760579,0.1329122,0.6907907,0.485644,4.909008,2.590611,0.5966148,Height_50,13.76434992
1024,NDHWS17-0066-A09,1024,1,3,23,NDSW1379/NDSW1370,210,176,32,2,100.48,189,0.04237633,0.04620464,0.03293956,0.07239179,0.2549365,0.2065896,0.8168174,0.1695121,0.710138,0.5035454,5.612859,2.851714,0.6176542,Height_50,16.72702075
1025,NDHWS17-0187-H63,1025,1,3,24,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,211,179,28,1,87.65,190,0.04351608,0.0462202,0.0333634,0.07183067,0.2489253,0.2064658,0.8211336,0.1682881,0.7078137,0.5029507,5.657849,2.861091,0.6120583,Height_50,12.68233392
1026,NDHWS17-0323-A05,1026,1,3,25,NDSW15128/NDSW1370//NDSW14098,211,175,27,1,93.56,191,0.04497377,0.0488583,0.03463924,0.07631144,0.2574197,0.2069231,0.8218936,0.1664844,0.710535,0.4970931,5.245633,2.675238,0.6250309,Height_50,13.84182472
1027,NDHWS17-0066-A23,1027,1,3,26,NDSW1379/NDSW1370,212,181,31,1,95.68,192,0.04390472,0.04951005,0.03534389,0.0766133,0.2672955,0.1954587,0.8033004,0.1671844,0.7076169,0.5010314,5.173557,2.713192,0.6368383,Height_50,13.654415
1028,NDHWS17-0365-A22,1028,1,3,27,NDSW1379/B105'S'//NDSW14098,212,177,28,1,88.05,193,0.04468879,0.04730128,0.03362297,0.07396875,0.2353238,0.2093536,0.8504546,0.1572156,0.7010818,0.4803792,4.895356,2.45357,0.6003212,Height_50,11.09598819
1029,NDHWS17-0279-C49,1029,1,3,28,B104'S'/NDSW0612//NDSW1379,212,177,27,1,106.54,194,0.04154183,0.04465488,0.03198649,0.06965658,0.2392384,0.2028947,0.8326788,0.1598452,0.7088167,0.4988558,5.340497,2.72676,0.6224364,Height_50,10.60136641
1030,NDHWS17-0066-C32,1030,1,3,29,NDSW1379/NDSW1370,211,179,28,1,102.19,195,0.04597413,0.05050074,0.03676101,0.07707925,0.2590184,0.1865414,0.8200713,0.1575795,0.6952541,0.4910891,4.96008,2.647927,0.6179886,Height_50,15.89678064
1031,NDHWS17-0045-C47,1031,1,3,30,NDSW0932/NDSW10067'S',212,177,30,1,104.74,196,0.04123092,0.04372482,0.03137585,0.06842269,0.2348513,0.2198947,0.8037118,0.1817003,0.7134706,0.505893,5.834782,2.874134,0.6194755,Height_50,13.02163863
1032,NDHWS17-0255-C55,1032,1,3,31,NDSW10117'S'/NDSW0612,211,179,28,2,98.48,197,0.04427585,0.04670643,0.03371135,0.07266913,0.2484858,0.2062323,0.8292898,0.1646469,0.7076992,0.5007885,5.61864,2.826214,0.6050161,Height_50,12.67173829
1033,CHECK_01,1033,1,3,32,00S0313-15/SYSOREN,208,174,25,1,91.61,198,0.04167948,0.04237913,0.0309792,0.06534255,0.2072092,0.1929005,0.8790497,0.1379139,0.6932343,0.4830667,4.90617,2.495497,0.6020509,Height_50,13.74630404
1022,GLENN,1022,1,2,22,ND2831//PARSHALL/ND706,204,172,27,1,83.96,199,0.04482785,0.04559958,0.03295517,0.07172694,0.2198583,0.1955794,0.8945597,0.1320185,0.699689,0.47457,4.63555,2.314133,0.6218186,Height_50,12.57815534
1021,NDHWS17-0187-C21,1021,1,2,23,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,208,179,29,1,95.91,200,0.04243187,0.04517536,0.03227866,0.07189861,0.2593103,0.2116741,0.8252189,0.1678689,0.7205947,0.5123356,6.089797,2.998252,0.6294318,Height_50,13.07978881
1020,NDHWS17-0256-C36,1020,1,2,24,NDSW14098/NDSW0612,206,176,29,2,97.94,201,0.04440626,0.04523427,0.03325102,0.07049851,0.2381655,0.1929842,0.8605765,0.1449419,0.7096543,0.5038272,5.590111,2.839306,0.6168767,Height_50,16.1122585
1019,NDHWS17-0256-H60,1019,1,2,25,NDSW14098/NDSW0612,212,181,29,1,90.6,202,0.044391,0.04828357,0.03369129,0.07719134,0.2695254,0.2266791,0.8082652,0.1816041,0.7235578,0.5052715,5.811505,2.82588,0.6362738,Height_50,11.99972
1018,NDHWS17-0187-C25,1018,1,2,26,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,212,179,29,1,96.65,203,0.04297125,0.04695758,0.0332051,0.07425635,0.2644168,0.2093027,0.8165618,0.1689219,0.7192306,0.5093465,5.64613,2.845273,0.6393881,Height_50,13.46169038
1017,NDVITPRO,1017,1,2,27,ND2849/ND721//ND735,207,172,28,2,92.94,204,0.04411518,0.04636449,0.03281552,0.07380053,0.2452774,0.2122833,0.8511933,0.1567946,0.7145752,0.4938831,5.356413,2.632535,0.6268841,Height_50,15.27362614
1016,GLENN,1016,1,2,28,ND2831//PARSHALL/ND706,208,172,31,1,94.86,205,0.04585703,0.04735258,0.03377205,0.0747397,0.2369956,0.2065056,0.8687934,0.1477583,0.7045208,0.4813408,5.005325,2.473964,0.6161354,Height_50,14.14931921
1015,NDHWS17-0256-A20,1015,1,2,29,NDSW14098/NDSW0612,208,177,30,2,92.33,206,0.04529564,0.04691152,0.03375882,0.07351739,0.242296,0.2080456,0.8523164,0.1558557,0.706588,0.4918688,5.374899,2.674683,0.6093403,Height_50,13.48727309
1014,NDHWS17-0187-H47,1014,1,2,30,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,211,181,33,1,102.91,207,0.04205303,0.04550859,0.0322162,0.07310542,0.2706814,0.2163121,0.8017296,0.1787931,0.7267645,0.5202801,6.312044,3.076576,0.6399951,Height_50,13.73831897
1013,NDHWS17-0187-C32,1013,1,2,31,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,210,175,31,1,97.72,208,0.04308305,0.04622631,0.0325146,0.07368214,0.261669,0.2210845,0.8171292,0.1745114,0.7256821,0.5133209,5.971116,2.934659,0.634297,Height_50,17.27771199
1012,NDHWS17-0066-C37,1012,1,2,32,NDSW1379/NDSW1370,207,175,29,1,102.22,209,0.04056285,0.04371328,0.03126664,0.06871427,0.2406772,0.1948799,0.8441646,0.1516139,0.7091417,0.5010033,5.311019,2.71456,0.6254015,Height_50,16.34748883
1001,NDHWS17-0187-C26,1001,1,1,22,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,208,176,30,2,73.46,210,0.0434429,0.04735292,0.03296089,0.07512601,0.2477734,0.2125017,0.8397077,0.1617028,0.7005911,0.4755952,4.984116,2.467388,0.6256486,Height_50,12.87568398
1002,NDHWS17-0323-C19,1002,1,1,23,NDSW15128/NDSW1370//NDSW14098,204,176,27,1,85.75,211,0.04531888,0.04782201,0.03395188,0.07562316,0.2492535,0.2087674,0.8463001,0.159913,0.6941252,0.4756267,5.217852,2.562299,0.6029626,Height_50,11.70402347
1003,NDHWS17-0362-C28,1003,1,1,24,NDSW1379/B104'S'//NDSW14098,207,177,27,1,74.72,212,0.0450946,0.04719678,0.03377767,0.07377669,0.2383264,0.2060098,0.8478172,0.1577475,0.6922172,0.4744286,5.078381,2.527087,0.6111935,Height_50,10.97509542
1004,NDHWS17-0365-A18,1004,1,1,25,NDSW1379/B105'S'//NDSW14098,205,173,27,2,95.96,213,0.04647007,0.04735449,0.033945,0.07420257,0.2330676,0.2078835,0.8718076,0.1489948,0.6928152,0.4719356,5.011193,2.466056,0.6050161,Height_50,15.53469117
1005,NDHWS17-0362-H49,1005,1,1,26,NDSW1379/B104'S'//NDSW14098,208,176,27,1,90.49,214,0.04283149,0.0441988,0.03188685,0.06916684,0.2282949,0.2065849,0.8529372,0.1555793,0.6968685,0.4836305,5.367454,2.657456,0.6070908,Height_50,13.07234818
1006,NDHWS17-0279-A07,1006,1,1,27,B104'S'/NDSW0612//NDSW1379,210,177,30,2,100.85,215,0.0430036,0.04629688,0.03339698,0.07234978,0.2623608,0.1951478,0.8339169,0.1556226,0.7053133,0.5016032,5.786738,2.950212,0.6219422,Height_50,13.92010733
1007,NDHWS17-0323-A04,1007,1,1,28,NDSW15128/NDSW1370//NDSW14098,211,177,30,1,104.71,216,0.04292552,0.04784874,0.03295712,0.07641085,0.2754931,0.2276231,0.7994221,0.1856758,0.7137714,0.4972457,5.787098,2.844561,0.6276254,Height_50,15.93934707
1008,CHECK_01,1008,1,1,29,00S0313-15/SYSOREN,205,174,28,2,99.87,217,0.04538573,0.04642379,0.03338543,0.07272239,0.2376598,0.2095044,0.8575101,0.154444,0.6985447,0.4832604,5.381039,2.646759,0.6148999,Height_50,13.88582761
1009,NDHWS17-0187-C27,1009,1,1,30,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,207,176,33,2,103.81,218,0.04257301,0.04547368,0.0321874,0.07185519,0.2531314,0.2185352,0.8150894,0.176441,0.7058906,0.4958922,5.895004,2.882052,0.6223895,Height_50,16.5399191
1010,NDHWS17-0040-C56,1010,1,1,31,NDSW1370/NDSW0932,210,176,32,2,102,219,0.04051224,0.04546828,0.03056424,0.07366451,0.2658456,0.2512318,0.7735905,0.2077277,0.7269269,0.5045654,6.107477,2.900655,0.6402273,Height_50,16.81757166
1011,NDHWS17-0187-C24,1011,1,1,32,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,213,180,32,2,105.17,220,0.0387517,0.04375127,0.02965782,0.07111164,0.2725574,0.2319972,0.7921429,0.1909157,0.7209894,0.5058658,6.185748,2.983256,0.6357796,Height_50,16.7318359
1220,NDHWS17-0187-H64,1220,2,20,22,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,210,174,34,2,129.76,1,0.04018307,0.0426834,0.03028989,0.06707175,0.258454,0.2109422,0.8115346,0.1730896,0.7182047,0.5215572,6.649084,3.374228,0.6191006,Height_90,26.84596392
1219,NDHWS17-0365-H50,1219,2,20,23,NDSW1379/B105'S'//NDSW14098,212,174,30,2,127.71,2,0.03973113,0.04255878,0.02956679,0.06864422,0.2633473,0.2276664,0.8091558,0.182643,0.7218575,0.5160767,6.754698,3.25546,0.6208111,Height_90,23.81065408
1218,NDHWS17-0066-C35,1218,2,20,24,NDSW1379/NDSW1370,211,177,32,1,122.18,3,0.04239169,0.0488209,0.03302929,0.07841234,0.3005232,0.2311999,0.7699374,0.199949,0.7252329,0.5145423,6.203408,3.102303,0.641957,Height_90,24.87282703
1217,NDHWS17-0187-H63,1217,2,20,25,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,212,177,29,1,122.35,4,0.04102401,0.04527701,0.03132793,0.07258578,0.2840364,0.2356915,0.7686266,0.2048142,0.7268835,0.5229463,6.909095,3.369868,0.626637,Height_90,22.23000403
1216,NDHWS17-0187-C40,1216,2,20,26,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,211,176,30,1,120.72,5,0.04117987,0.04576127,0.03152938,0.07323291,0.279616,0.227814,0.7788253,0.1953242,0.7225489,0.5174651,6.44508,3.203334,0.6290675,Height_90,23.38524157
1215,NDHWS17-0066-C39,1215,2,20,27,NDSW1379/NDSW1370,210,179,29,2,116.78,6,0.04325331,0.04981596,0.03475311,0.07833976,0.3018066,0.2051302,0.7836503,0.179516,0.7186787,0.5154575,5.956634,3.105701,0.6415864,Height_90,22.18715945
1214,NDHWS17-0066-C31,1214,2,20,28,NDSW1379/NDSW1370,207,176,27,2,103.35,7,0.04348752,0.04515998,0.03251628,0.06982642,0.2344064,0.2000928,0.8517546,0.1531014,0.6957662,0.4878138,5.383764,2.757034,0.5962441,Height_90,19.5020185
1213,NDHWS17-0362-A11,1213,2,20,29,NDSW1379/B104'S'//NDSW14098,207,176,26,1,93.2,8,0.0434768,0.04605053,0.0326135,0.07198913,0.2446166,0.2092582,0.8459184,0.1586312,0.6970532,0.4858832,5.334541,2.679358,0.613788,Height_90,15.27513313
1212,NDHWS17-0083-C32,1212,2,20,30,NDSW14098/NDSW0601,205,175,26,1,95.01,9,0.04496016,0.04623413,0.03360561,0.07172465,0.2385189,0.1968783,0.8577528,0.1501008,0.6894865,0.4818249,5.410796,2.728578,0.5886353,Height_90,18.15701728
1211,GLENN,1211,2,20,31,ND2831//PARSHALL/ND706,204,172,27,1,88.06,10,0.04628318,0.04787214,0.03398291,0.07528171,0.2367285,0.2079347,0.8598867,0.1529024,0.6948478,0.473847,4.965124,2.463822,0.6106993,Height_90,19.03045798
1210,NDHWS17-0256-C50,1210,2,20,32,NDSW14098/NDSW0612,207,176,28,2,83.18,11,0.04456313,0.0451425,0.03261495,0.06982835,0.2177499,0.2001823,0.8792955,0.1433145,0.6827074,0.4660952,4.880701,2.437913,0.5699283,Height_90,15.79160665
1199,NDHWS17-0279-H61,1199,2,19,22,B104'S'/NDSW0612//NDSW1379,211,178,29,2,123.56,12,0.03813491,0.04197711,0.02986708,0.06659325,0.2621016,0.2037661,0.7966328,0.1744227,0.7188357,0.5216831,6.546974,3.294047,0.6363973,Height_90,19.57511125
1200,NDHWS17-0013-A20,1200,2,19,23,NDSW1379/NDSW0601,207,176,29,2,114,13,0.04003307,0.04376987,0.03076447,0.0692136,0.2603953,0.2073185,0.8121584,0.170637,0.7098533,0.5065449,6.076476,3.069758,0.6267606,Height_90,22.37320457
1201,NDHWS17-0187-C27,1201,2,19,24,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,206,175,31,2,108.55,14,0.04012184,0.04296493,0.03017874,0.06826038,0.2481432,0.2174129,0.8192006,0.1740957,0.7102756,0.503041,6.060005,2.988522,0.6225599,Height_90,20.81147815
1202,NDHWS17-0066-A18,1202,2,19,25,NDSW1379/NDSW1370,207,176,28,2,99.67,15,0.04129676,0.04583877,0.03260982,0.07218372,0.2635323,0.1943783,0.8166433,0.1627173,0.7056429,0.5025584,5.609128,2.882876,0.6331851,Height_90,18.10158825
1203,NDHWS17-0187-C24,1203,2,19,26,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,209,178,29,1,98.3,16,0.03904818,0.04412408,0.03028958,0.07131076,0.2760107,0.2236131,0.7859599,0.1899642,0.7208949,0.5144788,6.324624,3.103404,0.6356241,Height_90,16.28648524
1204,NDHWS17-0001-A24,1204,2,19,27,CHECK_02/NDSW1370,205,172,27,1,105.2,17,0.04116864,0.0448536,0.03097365,0.07142299,0.2422717,0.213315,0.8369749,0.1642413,0.7041547,0.4843607,5.149613,2.572731,0.6199654,Height_90,19.3589704
1205,NDHWS17-0001-A22,1205,2,19,28,CHECK_02/NDSW1370,206,172,29,1,105.42,18,0.04023042,0.04317731,0.03035451,0.06823037,0.2311353,0.2016362,0.8522113,0.1523953,0.6979796,0.4823281,5.104673,2.567046,0.6094638,Height_90,18.20021858
1206,NDHWS17-0128-C36,1206,2,19,29,NDSW10067'S'//NDSW1304'A'/NDSW0932,204,171,28,1,74.31,19,0.04361719,0.04353162,0.03129399,0.06851979,0.2135148,0.2014753,0.9038907,0.1330045,0.688276,0.4673363,4.98745,2.424948,0.5873487,Height_90,17.31746367
1207,NDHWS17-0040-A30,1207,2,19,30,NDSW1370/NDSW0932,206,174,28,1,91.87,20,0.04136761,0.04301922,0.03031072,0.0688199,0.2300149,0.2172444,0.8492838,0.1635382,0.6973892,0.4785025,5.531198,2.62996,0.6002914,Height_90,17.77783189
1208,NDHWS17-0066-A18,1208,2,19,31,NDSW1379/NDSW1370,208,176,28,2,99.07,21,0.04161558,0.04565488,0.0324249,0.07183899,0.2582789,0.1940566,0.8243233,0.1603902,0.6988826,0.4928561,5.484753,2.811473,0.6177415,Height_90,18.45519312
1209,NDHWS17-0362-A11,1209,2,19,32,NDSW1379/B104'S'//NDSW14098,NA,178,25,1,89.44,22,0.03887836,0.04228962,0.02929174,0.0677975,0.2429306,0.2139365,0.8195543,0.1722037,0.7050115,0.492964,5.670582,2.807151,0.6208302,Height_90,16.14672519
1198,NDHWS17-0260-A12,1198,2,18,22,NDSW1379/NDSW0914,207,174,30,2,109.45,23,0.0398309,0.04186335,0.03014869,0.06609928,0.2385605,0.1988525,0.8349924,0.1576196,0.7131439,0.5094253,6.050702,3.03869,0.6181122,Height_90,20.494164
1197,NDHWS17-0066-C28,1197,2,18,23,NDSW1379/NDSW1370,209,177,30,2,102.9,24,0.04138622,0.0467224,0.03290908,0.07382645,0.2770367,0.2018102,0.797008,0.1735444,0.7155488,0.5101375,5.8721,3.002455,0.6376882,Height_90,19.72556339
1196,NDHWS17-0256-C48,1196,2,18,24,NDSW14098/NDSW0612,210,174,29,1,100.77,25,0.04133812,0.04334141,0.0313379,0.06827248,0.2465841,0.2027808,0.8263522,0.163605,0.7121444,0.5099518,6.206656,3.082522,0.6194712,Height_90,19.35985131
1195,NDHWS17-0187-C35,1195,2,18,25,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,210,176,29,1,103.12,26,0.04118914,0.0434512,0.03085255,0.06901218,0.243987,0.2223107,0.8116885,0.1812499,0.7127758,0.5034579,6.217085,2.992547,0.6071164,Height_90,15.29614811
1194,NDHWS17-0187-H56,1194,2,18,26,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,211,180,31,1,101.28,27,0.04030495,0.04515012,0.03110874,0.07299787,0.2788332,0.2275463,0.7805857,0.1947013,0.723265,0.5145655,6.421488,3.105319,0.6290675,Height_90,18.3717311
1193,NDHWS17-0187-C22,1193,2,18,27,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,210,178,31,2,103.81,28,0.03986754,0.04489047,0.03090966,0.07210181,0.2729431,0.2254117,0.7833835,0.1915957,0.7242282,0.513579,6.246443,3.065504,0.6344206,Height_90,20.64041565
1192,NDHWS17-0256-C37,1192,2,18,28,NDSW14098/NDSW0612,210,177,31,1,109.78,29,0.03762722,0.04172619,0.02910134,0.06699945,0.2586621,0.2161373,0.7945651,0.1809681,0.7252238,0.5213238,6.433185,3.174145,0.6483815,Height_90,19.88487545
1191,NDHWS17-0279-C54,1191,2,18,29,B104'S'/NDSW0612//NDSW1379,209,178,29,2,115.87,30,0.04190489,0.04628738,0.03250635,0.07267176,0.2635552,0.2100848,0.8025721,0.1745776,0.7172797,0.5097913,5.802466,2.975979,0.6407215,Height_90,18.38004772
1190,NDHWS17-0040-A21,1190,2,18,30,NDSW1370/NDSW0932,212,177,30,1,108.95,31,0.04009607,0.04499566,0.0312179,0.07281017,0.2753838,0.2251823,0.7787439,0.194347,0.7224749,0.5117106,6.362343,3.060285,0.6328315,Height_90,18.37645365
1189,NDSW0932,1189,2,18,31,NDSW0345/ND2831,207,174,28,2,102.67,32,0.04127122,0.04345905,0.03042725,0.06969675,0.2324364,0.2267114,0.8238964,0.1762795,0.7121176,0.4917809,5.659792,2.700547,0.6148999,Height_90,18.69102876
1188,NDHWS17-0001-A22,1188,2,18,32,CHECK_02/NDSW1370,208,174,29,1,123.92,33,0.03775927,0.04102533,0.02895316,0.06496907,0.2404696,0.2063439,0.8105226,0.1713506,0.7143764,0.508618,5.943332,2.99797,0.6255251,Height_90,22.52686391
1177,BARLOW,1177,2,17,22,ND2831//PARSHALL/ND706/3/ND721,208,172,28,2,89.73,34,0.0416711,0.04434422,0.03123596,0.07004134,0.2317598,0.2098597,0.8513913,0.1551488,0.714554,0.494682,5.148718,2.571144,0.6191006,Height_90,18.71183812
1178,NDHWS17-0066-H57,1178,2,17,23,NDSW1379/NDSW1370,204,174,23,1,93.43,35,0.04442338,0.04555898,0.03373579,0.0689728,0.2168924,0.1774346,0.8896736,0.1256832,0.6917245,0.4830716,4.629626,2.481975,0.5968917,Height_90,16.42080785
1179,NDHWS17-0255-C55,1179,2,17,24,NDSW10117'S'/NDSW0612,210,177,25,1,93.24,36,0.04215126,0.04488676,0.0322757,0.06993818,0.2422916,0.2001918,0.8405904,0.1552579,0.7110044,0.5040094,5.490367,2.809648,0.6186064,Height_90,15.63636386
1180,NDHWS17-0279-C54,1180,2,17,25,B104'S'/NDSW0612//NDSW1379,209,177,27,1,87.04,37,0.04572002,0.04888387,0.03538229,0.07415626,0.2368449,0.1909801,0.8513434,0.1474678,0.6922641,0.4810949,4.638428,2.47175,0.598468,Height_90,14.02494211
1181,NDHWS17-0279-C49,1181,2,17,26,B104'S'/NDSW0612//NDSW1379,211,176,28,1,93.34,38,0.04199884,0.04512189,0.03236609,0.06949502,0.2349421,0.20152,0.8369357,0.1570611,0.7066962,0.4975211,5.215787,2.697845,0.6171685,Height_90,13.74175149
1182,NDHWS17-0057-H45,1182,2,17,27,NDSW1370/NDSW0914,209,174,30,2,99.52,39,0.04037397,0.04318369,0.03167826,0.06597369,0.2355444,0.1833468,0.8441626,0.1441569,0.7122047,0.5150214,5.490695,2.93235,0.6277489,Height_90,20.71675293
1183,NDHWS17-0040-A21,1183,2,17,28,NDSW1370/NDSW0932,210,177,29,2,96.75,40,0.03971416,0.04429125,0.03094968,0.07051268,0.2580281,0.2185502,0.8008985,0.1792979,0.7258552,0.5149375,5.878625,2.913723,0.6346677,Height_90,16.83293172
1184,NDHWS17-0187-H46,1184,2,17,29,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,208,174,29,1,91.74,41,0.04265423,0.04532362,0.03263315,0.06997296,0.2353143,0.2012467,0.8433595,0.1539525,0.7088872,0.4990573,5.277704,2.722343,0.6160119,Height_90,21.18243098
1185,NDHWS17-0279-A07,1185,2,17,30,B104'S'/NDSW0612//NDSW1379,211,179,30,1,109.45,42,0.04122984,0.04436876,0.0324547,0.06858634,0.2561395,0.1904793,0.8217562,0.1576429,0.7168288,0.5221883,6.046666,3.148775,0.6287033,Height_90,18.47124818
1186,NDHWS17-0066-A09,1186,2,17,31,NDSW1379/NDSW1370,211,176,31,2,99.59,43,0.0402764,0.04500422,0.03163843,0.07057002,0.2606321,0.2150962,0.7937634,0.1809492,0.7243232,0.5207221,5.900436,3.023551,0.6309612,Height_90,24.09245201
1187,NDHWS17-0066-H60,1187,2,17,32,NDSW1379/NDSW1370,212,180,33,1,112.61,44,0.03742386,0.04299864,0.0296846,0.06817557,0.2641954,0.2121723,0.7922397,0.1788424,0.7337655,0.5290215,5.962074,3.080481,0.6468989,Height_90,23.41792611
